Image Name;Original Caption;Generated Caption;BLEU;METEOR;ROGUE;BERTscore Precision;BERTscore Recall;BERTscore F1;SentenceBERT_MRL;SentenceBERT_MPNET
0001.jpg;Rankoje laikomi čekiai;Receipts in hand;0.0;0.0;0.0;0.81793636;0.81088245;0.81439418;0.2594943;0.86602908
0002.jpg;Vyras neša vėliavą;Palestinian flag in motion;0.0;0.0;0.0;0.84345078;0.84463453;0.84404224;0.09851;0.62314075
0003.jpg;Du kareiviai stovintys su vėliava;Soldiers with flag in field;0.0;0.0;0.0;0.85540545;0.84980386;0.85259551;0.2683419;0.84393507
0004.jpg;Minia protestuojančių žmonių laikančių plakatus;Slow down protest signs;0.0;0.0;0.0;0.86007684;0.83974475;0.8497892;0.30936855;0.68269217
0005.jpg;Ant stalo padėtos kodekso knygos;Kodeksas books red tie;0.0;0.0;0.0;0.81618381;0.80576175;0.81093925;0.47994071;0.41910207
0006.jpg;Ranka virš čekių;Stack of receipts on table;0.0;0.0;0.0;0.82954895;0.84149051;0.83547711;0.15346497;0.51689184
0007.jpg;Vyras tikrinasi regėjimą;Man uses white eye patch;0.0;0.0;0.0;0.86725771;0.8713479;0.86929798;0.08248928;0.67277712
0008.jpg;Daugiabučio namo renovacija;CAROL SISTEMOS;0.0;0.0;0.0;0.79983306;0.79000127;0.79488677;-0.11398185;0.28431696
0009.jpg;Lietuvos pašto dėžutė ant sienos;Lietuvos Paštas mailbox;0.0;0.10416667;0.36363636;0.88506222;0.87768078;0.88135606;0.41695249;0.73755378
0010.jpg;Krovininis laivas plaukiantis į uostą;MSC Container Ship in Harbor;0.0;0.0;0.0;0.84156108;0.82595432;0.83368468;0.18542977;0.76191002
0011.jpg;Pervažas stebi išmaniosios vaizdo sistemos;Pervāža stebīma vaizdo kamerām;0.0;0.10204082;0.14285714;0.88110864;0.86509681;0.87302935;0.42598721;0.75202757
0012.jpg;Prekių vežimėlis prekybos centre;Shopping cart in store aisle;0.0;0.0;0.0;0.84562016;0.83277279;0.83914733;0.14637448;0.76709867
0013.jpg;Tiltu einantys žmonės ir esantys šalia jo;People on bridge and near water;0.0;0.0;0.0;0.86432016;0.86035866;0.86233491;0.34008425;0.81513011
0014.jpg;Vėjo jėgainės jūroje;Wind turbines by the sea;0.0;0.0;0.0;0.86851448;0.86897039;0.86874235;0.26812422;0.93329406
0015.jpg;Pinigų banknotai;Euro banknotes in focus;0.0;0.0;0.0;0.86234689;0.87162173;0.86695945;0.39153379;0.68141413
0016.jpg;Indai pilni persikų;Peaches from the garden;0.0;0.0;0.0;0.82736123;0.82523489;0.82629669;0.22958912;0.86224324
0017.jpg;Traktorius dirba laukuose;Tractor sprays field green;0.0;0.0;0.0;0.87626088;0.87938595;0.87782067;0.37463149;0.65503979
0018.jpg;Kombainas dirba laukuose;Claas harvester in field;0.0;0.0;0.0;0.85541517;0.86648375;0.86091393;0.15946652;0.69858903
0019.jpg;Žmogus rankose nešantis įvairių daržovių krepšį;Fresh vegetables in basket;0.0;0.0;0.0;0.82591057;0.79674751;0.81106699;0.1467399;0.69108772
0020.jpg;Virtuvė prieš ir po remonto;Modern kitchen with wooden accents and white cabinets;0.0;0.0;0.0;0.83185863;0.84194309;0.83687055;0.21360952;0.75024003
0021.jpg;Kondensatas susidaręs prie lango;Rain on window sill;0.0;0.0;0.0;0.83276474;0.81105959;0.82176888;0.05688645;0.69185501
0022.jpg;Maža mergaitė sėdinti ant grindų;Little girl watching TV;0.0;0.0;0.0;0.86165512;0.82631117;0.84361309;0.19612485;0.60265225
0023.jpg;Kompostuojamos atliekos angare;Compost piles under shelter;0.0;0.0;0.0;0.82651353;0.81323451;0.81982017;0.34396389;0.59471166
0024.jpg;Sodo komposto dėžė;Compost bin filled with organic waste;0.0;0.0;0.0;0.85544771;0.86849743;0.86192316;0.23075001;0.84807289
0025.jpg;Šiukšliavežė su šiukšlėmis ir darbininku;Trash collector loading garbage truck;0.0;0.0;0.0;0.84312189;0.8225044;0.83268559;0.16003798;0.65636015
0026.jpg;Daug vikšrų;Black caterpillars on leaf and web;0.0;0.0;0.0;0.79990935;0.81473786;0.80725551;0.04547016;0.47745368
0027.jpg;Daug vikšrų;Black spiky caterpillars on plant;0.0;0.0;0.0;0.79701829;0.8152833;0.80604732;-0.01225525;0.47988826
0028.jpg;Antrankiais surakintas žmogus;Police arrest person with handcuffs;0.0;0.0;0.0;0.83783102;0.81329608;0.82538128;0.14551646;0.22159716
0029.jpg;Naftos terminalas Rusijoje;Oil storage tanks by river;0.0;0.0;0.0;0.84977686;0.83978069;0.84474921;0.13205244;0.61940789
0030.jpg;Vyras laikantis automobilio ratą;Mechanic checks tire on red car;0.0;0.0;0.0;0.8170535;0.82078362;0.81891429;0.32834074;0.58925283
0031.jpg;Aukso luitai ir žmogaus pirštas;Gold and Stock Market Trends;0.0;0.0;0.0;0.85178936;0.83668756;0.84417087;0.13311815;0.32871783
0032.jpg;Moksleiviai sėdintys klasėje;Students in classroom;0.0;0.0;0.0;0.87989348;0.85584539;0.86770284;0.48598769;0.94165057
0033.jpg;Mokytoja stovinti prie išmanios lentos;Teacher lectures in classroom;0.0;0.0;0.0;0.86656106;0.84254777;0.85438573;0.21252622;0.77949429
0034.jpg;Vaistai ir pinigai;Money pills and finance;0.0;0.0;0.0;0.88101661;0.85257661;0.86656332;0.29023638;0.76389217
0035.jpg;Nobelio prizas skiriamas labiausiai nusipelniusiems mokslininkams;Alfred Nobel Nobel Prize Medal;0.0;0.0;0.0;0.8619656;0.81574839;0.83822042;0.38171723;0.76364779
0036.jpg;Žemė ir skriejantis asteroidas;Earth and asteroid in space;0.0;0.0;0.0;0.89423335;0.84259778;0.86764801;0.49381483;0.94437528
