Image Name;Original Caption;Generated Caption;BLEU;METEOR;ROGUE;BERTscore Precision;BERTscore Recall;BERTscore F1;SentenceBERT_MRL;SentenceBERT_MPNET
0001.jpg;Rankoje laikomi čekiai;A hand holds many receipts for travel expenses.;0.0;0.0;0.0;0.82772815;0.82644188;0.82708454;0.13249327;0.65850383
0002.jpg;Vyras neša vėliavą;Palestinian flag demonstration in Stockholm, Sweden.;0.0;0.0;0.0;0.83968347;0.84415114;0.84191138;0.04266037;0.54330498
0003.jpg;Du kareiviai stovintys su vėliava;Lithuanian soldiers conduct military training exercise.;0.0;0.0;0.0;0.82936525;0.83638048;0.83285809;0.27715418;0.55101621
0004.jpg;Minia protestuojančių žmonių laikančių plakatus;Lithuanian protest against cultural heritage destruction.;0.0;0.0;0.0;0.8283937;0.8254444;0.8269164;0.23464558;0.58818853
0005.jpg;Ant stalo padėtos kodekso knygos;Lithuanian criminal code law books.;0.0;0.0;0.0;0.84310013;0.8279959;0.83547974;0.30330235;0.44351533
0006.jpg;Ranka virš čekių;A pile of receipts in someone’s hand.;0.0;0.0;0.0;0.83145547;0.82828867;0.82986903;0.23915349;0.71400023
0007.jpg;Vyras tikrinasi regėjimą;A patient undergoes a visual field test.;0.0;0.0;0.0;0.85427475;0.85592866;0.85510093;0.06286301;0.73753017
0008.jpg;Daugiabučio namo renovacija;Renovation work underway on an old building.;0.0;0.0;0.0;0.85153902;0.81654215;0.83367348;0.26960981;0.72693694
0009.jpg;Lietuvos pašto dėžutė ant sienos;Lithuanian post box, bright yellow and sturdy.;0.0;0.0;0.0;0.84583956;0.85727459;0.85151869;0.25403243;0.76043481
0010.jpg;Krovininis laivas plaukiantis į uostą;Container ship navigating the Ems-Dollard waterway.;0.0;0.0;0.0;0.83686513;0.84342313;0.84013128;0.18036197;0.78354466
0011.jpg;Pervažas stebi išmaniosios vaizdo sistemos;First surveillance camera and dashboard camera.;0.0;0.0;0.0;0.84758407;0.83015871;0.83878094;0.08163068;0.73088819
0012.jpg;Prekių vežimėlis prekybos centre;Shopping for groceries in a large supermarket.;0.0;0.0;0.0;0.84703487;0.83580112;0.84138048;0.17347306;0.57790768
0013.jpg;Tiltu einantys žmonės ir esantys šalia jo;People enjoying a riverside park and bridge.;0.0;0.0;0.0;0.85745376;0.85449612;0.85597241;0.22989868;0.69236761
0014.jpg;Vėjo jėgainės jūroje;Wind turbines meet the ocean’s vastness.;0.0;0.0;0.14285714;0.85011786;0.86595476;0.85796326;0.20018776;0.83353913
0015.jpg;Pinigų banknotai;Euro banknotes: twenty and ten euro bills.;0.0;0.0;0.0;0.83626252;0.86149442;0.84869093;0.298769;0.7165646
0016.jpg;Indai pilni persikų;Freshly picked peaches, a summer delight!;0.0;0.0;0.0;0.82227814;0.8264724;0.82436991;0.20455572;0.77261668
0017.jpg;Traktorius dirba laukuose;Farmer spraying crops in a vast field.;0.0;0.0;0.0;0.8446216;0.85102826;0.84781283;0.21088026;0.63875306
