Image Name;Original Caption;Generated Caption;BLEU;METEOR;ROGUE;BERTscore Precision;BERTscore Recall;BERTscore F1;SentenceBERT_MRL;SentenceBERT_MPNET
0001.jpg;Rankoje laikomi čekiai;Receipts in a hand.;0.0;0.0;0.0;0.82526207;0.80083078;0.81286287;0.23090714;0.85463142
0002.jpg;Vyras neša vėliavą;A large flag that is red, green and white.;0.0;0.0;0.14285714;0.83451909;0.85334277;0.84382594;0.25674087;0.68151373
0003.jpg;Du kareiviai stovintys su vėliava;A few army guys are carrying flags and one has the letter f on it.;0.0;0.0;0.0;0.82824963;0.84342527;0.83576852;0.14529254;0.81191337
0004.jpg;Minia protestuojančių žmonių laikančių plakatus;Slow down.;0.0;0.0;0.0;0.83243787;0.79065585;0.81100911;0.04726326;0.12753305
0005.jpg;Ant stalo padėtos kodekso knygos;Books on top of one another with a book titled 'kroger'.;0.0;0.0;0.0;0.83073735;0.83355379;0.83214319;0.22113174;0.62857711
0006.jpg;Ranka virš čekių;A hand holding a pile of receipts on top of a table.;0.0;0.0;0.0;0.83900481;0.83721626;0.83810955;0.29507333;0.69763106
0007.jpg;Vyras tikrinasi regėjimą;A man holds a plastic spoon to his eye.;0.0;0.0;0.0;0.82944417;0.84419978;0.83675694;-0.02013957;0.63805598
0008.jpg;Daugiabučio namo renovacija;Www.capard.it banner on a building under construction.;0.0;0.0;0.0;0.80168605;0.81226337;0.80694002;0.03197914;0.5167551
0009.jpg;Lietuvos pašto dėžutė ant sienos;Yellow mailbox with letters lt on it.;0.0;0.0;0.0;0.83578783;0.8300699;0.832919;0.06115267;0.63615608
0010.jpg;Krovininis laivas plaukiantis į uostą;A large ship with cargo on it is sailing through a body of water towards a bridge.;0.0;0.0;0.0;0.83712888;0.83207512;0.83459437;0.19871581;0.80070072
0011.jpg;Pervažas stebi išmaniosios vaizdo sistemos;A sign on a pole says to stay back in the camera's view.;0.0;0.0;0.0;0.8223207;0.8227241;0.82252234;-0.05723258;0.37530479
0012.jpg;Prekių vežimėlis prekybos centre;Shopping cart with items in it with a person holding the handle in a grocery store.;0.0;0.0;0.0;0.8365438;0.8497923;0.84311604;0.08890206;0.60408324
0013.jpg;Tiltu einantys žmonės ir esantys šalia jo;A bridge with people walking across it over a park.;0.0;0.0;0.0;0.84953177;0.85754085;0.85351747;0.24159576;0.8084479
0014.jpg;Vėjo jėgainės jūroje;An ocean with windmills in the background.;0.0;0.0;0.0;0.83660775;0.84805477;0.84229231;0.18534812;0.83293957
0015.jpg;Pinigų banknotai;20 euro note on top of other euro notes.;0.0;0.0;0.0;0.83849871;0.85697687;0.84763706;0.08613946;0.62910295
0016.jpg;Indai pilni persikų;A peach in someone's hand and many peaches in bowls.;0.0;0.0;0.0;0.79553485;0.81246006;0.80390841;0.2687093;0.75267774
0017.jpg;Traktorius dirba laukuose;Tractor with sprayer in a field.;0.0;0.0;0.0;0.86898547;0.88086224;0.87488359;0.41048622;0.78653371
0018.jpg;Kombainas dirba laukuose;Bird flying over a field with the word claas on a machine.;0.0;0.0;0.0;0.81398839;0.84237331;0.82793766;-0.00190106;0.46500137
0019.jpg;Žmogus rankose nešantis įvairių daržovių krepšį;A person is holding a basket of vegetables.;0.0;0.0;0.0;0.89762902;0.88436711;0.89094871;0.13467483;0.89541161
0020.jpg;Virtuvė prieš ir po remonto;Kitchen with a table that has a laptop on it.;0.0;0.0;0.0;0.83720934;0.84553468;0.84135145;0.15260819;0.52549428
0021.jpg;Kondensatas susidaręs prie lango;Condensation is forming on the window.;0.0;0.0;0.0;0.86020935;0.86072761;0.86046833;0.22515099;0.80537552
0022.jpg;Maža mergaitė sėdinti ant grindų;Toddler watching tv in a room full of toys.;0.0;0.0;0.125;0.8552233;0.87894177;0.86692029;0.0794898;0.45740062
0023.jpg;Kompostuojamos atliekos angare;Inside a metal building is a huge pile of what looks like dirt.;0.0;0.0;0.0;0.79250658;0.77335954;0.78281599;0.10702003;0.37597269
0024.jpg;Sodo komposto dėžė;Compost bin filled with fruit and vegetable scraps.;0.0;0.0;0.0;0.84465313;0.86905175;0.85667878;0.23670051;0.81475377
0025.jpg;Šiukšliavežė su šiukšlėmis ir darbininku;Man wearing an orange vest standing at a truck bed full of bottles.;0.0;0.0;0.0;0.83452421;0.82119858;0.82780778;0.15799731;0.4712607
0026.jpg;Daug vikšrų;The left image shows the caterpillars feeding on a plant while the right image shows them webbing up.;0.0;0.0;0.0;0.79698783;0.7929638;0.79497075;0.02367855;0.48637503
0027.jpg;Daug vikšrų;The caterpillars are black.;0.0;0.0;0.0;0.81549191;0.8085928;0.81202769;-0.04124683;0.39828062
0028.jpg;Antrankiais surakintas žmogus;Two people are being arrested and having their hands cuffed.;0.0;0.0;0.0;0.81439257;0.78973895;0.80187637;0.1106927;0.26005486
0029.jpg;Naftos terminalas Rusijoje;A large factory with tanks sits near a bridge and a large body of water.;0.0;0.0;0.0;0.84192765;0.83937162;0.84064776;0.09584286;0.47586307
0030.jpg;Vyras laikantis automobilio ratą;Man working on a car with a cap on.;0.0;0.0;0.0;0.84052038;0.84744334;0.84396768;0.21370858;0.72999078
0031.jpg;Aukso luitai ir žmogaus pirštas;A table with a screen that shows a line chart  and the word gold on it. There are gold bars on the table  next to the screen and a finger pointing.;0.0;0.0;0.0;0.82825869;0.83600986;0.83211631;0.14749473;0.58635604
0032.jpg;Moksleiviai sėdintys klasėje;A group of students sit in a classroom.;0.0;0.0;0.0;0.89075774;0.87986219;0.88527644;0.52054691;0.9551788
0033.jpg;Mokytoja stovinti prie išmanios lentos;A teacher in a classroom with students at their desks.;0.0;0.0;0.0;0.87436599;0.87343568;0.87390059;0.23424739;0.77556062
