Image Name;Original Caption;Generated Caption;BLEU;METEOR;ROGUE;BERTscore Precision;BERTscore Recall;BERTscore F1;SentenceBERT_MRL;SentenceBERT_MPNET
0001.jpg;Rankoje laikomi čekiai;Pirkinės kuponai.;0.0;0.0;0.0;0.84714949;0.79902744;0.82238507;0.07142773;0.5303337
0002.jpg;Vyras neša vėliavą;Kurdis ir jo žmonės.;0.0;0.0;0.0;0.89063978;0.87683535;0.88368368;-0.02819758;0.51227891
0003.jpg;Du kareiviai stovintys su vėliava;Sergantys vyras ir vyras su ginklu.;0.0;0.09803922;0.16666667;0.84487247;0.83216614;0.83847117;0.15324372;0.63643318
0004.jpg;Minia protestuojančių žmonių laikančių plakatus;Nemuno desra kultūros faršas.;0.0;0.0;0.0;0.84300596;0.8303715;0.83664095;-0.0013412;0.26634973
0005.jpg;Ant stalo padėtos kodekso knygos;Kodeksas;0.0;0.0;0.0;0.82450974;0.77670366;0.79989302;0.46781564;0.71243614
0006.jpg;Ranka virš čekių;Kvitas - tai mokamasis dokumentas.;0.0;0.0;0.0;0.81952995;0.84313512;0.83116496;-0.05684442;0.54637402
0007.jpg;Vyras tikrinasi regėjimą;Knyga uždengia akį.;0.0;0.0;0.0;0.91335881;0.85617232;0.88384151;0.11858962;0.39795229
0008.jpg;Daugiabučio namo renovacija;CAROL, SADU, ŠINIMO, STEAMOS. www.carol.it.;0.0;0.0;0.0;0.77544826;0.78106093;0.7782445;-0.06671913;0.23281331
0009.jpg;Lietuvos pašto dėžutė ant sienos;Lietuvos pastas.;0.0;0.10638298;0.22222222;0.89341342;0.87405992;0.88363069;0.54434001;0.59728533
0010.jpg;Krovininis laivas plaukiantis į uostą;Krovėjimo laivas plauja į uostą.;0.0;0.2;0.44444444;0.92497134;0.91241109;0.91864824;0.63687843;0.95731848
0011.jpg;Pervažas stebi išmaniosios vaizdo sistemos;Pervazė stebima vaizdo kameromis.;0.0;0.10204082;0.18181818;0.90104437;0.88178056;0.89130837;0.45174363;0.86211169
0012.jpg;Prekių vežimėlis prekybos centre;Piršlys stumdamas veziuką supermarketu.;0.0;0.0;0.0;0.83643961;0.83924997;0.8378424;0.27509448;0.58477169
0013.jpg;Tiltu einantys žmonės ir esantys šalia jo;Graži vasaros diena tiltu ir upėje.;0.0;0.14492754;0.25;0.89547825;0.86696452;0.88099068;0.09794191;0.68529558
0014.jpg;Vėjo jėgainės jūroje;Vėjų generacijos jėga.;0.0;0.0;0.5;0.89179301;0.92507899;0.90813112;0.37172851;0.697846
0015.jpg;Pinigų banknotai;Euro banknotai: 10 ir 20 eurų.;0.0;0.0;0.25;0.86368603;0.92417383;0.89290667;0.34712589;0.61421347
0016.jpg;Indai pilni persikų;Raudonos alyvės;0.0;0.0;0.0;0.86741066;0.85088706;0.85906941;0.02492086;0.52010447
0017.jpg;Traktorius dirba laukuose;Traktorius ir sėjimas laukuje.;0.0;0.16129032;0.25;0.90027225;0.90367836;0.90197212;0.67902231;0.72151619
0018.jpg;Kombainas dirba laukuose;Klaasas derina ir saugoja.;0.0;0.0;0.0;0.86986083;0.86819005;0.86902457;0.09832207;0.27977982
0019.jpg;Žmogus rankose nešantis įvairių daržovių krepšį;Sveiki, aš esu darbininkas.;0.0;0.0;0.0;0.89300859;0.91196561;0.9023875;0.1098219;0.17102313
0020.jpg;Virtuvė prieš ir po remonto;Dvi kухни: moderni ir klasikinė.;0.0;0.1;0.2;0.87553102;0.83100557;0.85268742;0.09529947;0.26924723
0021.jpg;Kondensatas susidaręs prie lango;Rasas ant stiklo ir žalius augelis.;0.0;0.0;0.0;0.86736774;0.85433918;0.86080414;0.06200719;0.64747441
0022.jpg;Maža mergaitė sėdinti ant grindų;Mažytė mergaitė žaidžia prie televizoriaus.;0.0;0.1;0.28571429;0.92700094;0.92164499;0.92431521;0.42985106;0.58515328
0023.jpg;Kompostuojamos atliekos angare;Didelės džiūtės ir žemės aikštos.;0.0;0.0;0.0;0.84223938;0.81742799;0.82964826;0.03417454;0.45671281
0024.jpg;Sodo komposto dėžė;Kompostinė dėžutė su medžio šakelėmis.;0.0;0.0;0.18181818;0.88687348;0.93756032;0.91151279;0.29879925;0.62751251
0025.jpg;Šiukšliavežė su šiukšlėmis ir darbininku;Atliekų surinko darbininkas.;0.0;0.0;0.0;0.89486194;0.87612784;0.88539577;0.42603385;0.91329908
0026.jpg;Daug vikšrų;Skiriantis šiukšlės ir šiukšlės spalva.;0.0;0.0;0.0;0.86592758;0.83407241;0.84970146;-0.00685619;0.63286871
0027.jpg;Daug vikšrų;Vilkos švirkštas ir jo kibirkšties.;0.0;0.0;0.0;0.81943059;0.8360849;0.82767403;0.07805543;0.71990317
0028.jpg;Antrankiais surakintas žmogus;Caucasian police officer arresting a person.;0.0;0.0;0.0;0.80266404;0.77572346;0.78896379;0.15426567;0.33915293
