Image Name;Original Caption;Generated Caption;BLEU;METEOR;ROGUE;BERTscore Precision;BERTscore Recall;BERTscore F1;SentenceBERT_MRL;SentenceBERT_MPNET
0001.jpg;Rankoje laikomi čekiai;a woman holds a receipt from a fast food restaurant in her hand;0.0;0.0;0.0;0.81119651;0.81611091;0.81364632;0.10527896;0.43530867
0002.jpg;Vyras neša vėliavą;a protester holds a sign during a protest ina rally ina israeli;0.0;0.0;0.11764706;0.81684172;0.84932214;0.83276534;0.13159251;0.57040566
0003.jpg;Du kareiviai stovintys su vėliava;a soldier holds a flag during a parade in poland;0.0;0.0;0.0;0.84148741;0.84428877;0.84288567;0.21699727;0.72274756
0004.jpg;Minia protestuojančių žmonių laikančių plakatus;a protester holds a sign during a protest in in riot in switz;0.0;0.0;0.0;0.82107198;0.83957946;0.83022261;0.36197072;0.77705097
0005.jpg;Ant stalo padėtos kodekso knygos;a red tie and a black tie;0.0;0.0;0.0;0.82519025;0.82054549;0.82286131;0.11842311;0.17558677
0006.jpg;Ranka virš čekių;a man's hand holding a piece of paper;0.0;0.0;0.0;0.83416462;0.82606965;0.83009744;0.13990755;0.55585861
0007.jpg;Vyras tikrinasi regėjimą;a man is applying eye drops to theright eye drops to eye drops to eye drops to eye;0.0;0.0;0.0;0.79424065;0.84062678;0.81677562;0.00367047;0.62309009
0008.jpg;Daugiabučio namo renovacija;a scaffolding is being used to be a temporary fence around thetree;0.0;0.0;0.0;0.80920506;0.7993598;0.80425233;0.02286521;0.5062601
0009.jpg;Lietuvos pašto dėžutė ant sienos;a yellow mailbox on the street;0.0;0.0;0.0;0.84795707;0.8441534;0.84605092;0.02682143;0.56600779
0010.jpg;Krovininis laivas plaukiantis į uostą;a container ship is moored in port;0.0;0.0;0.0;0.85629547;0.84157169;0.84886974;0.14454474;0.8218112
0011.jpg;Pervažas stebi išmaniosios vaizdo sistemos;a traffic light and a traffic light;0.0;0.0;0.0;0.81672978;0.81389385;0.81530935;0.0100019;0.29841784
0012.jpg;Prekių vežimėlis prekybos centre;a supermarket aisle with a supermarket trolley;0.0;0.0;0.0;0.85375237;0.84572065;0.8497175;0.18726286;0.7292493
0013.jpg;Tiltu einantys žmonės ir esantys šalia jo;a bridge over the bridge over;0.0;0.0;0.0;0.83478796;0.82598531;0.83036333;-0.00318563;0.79089415
0014.jpg;Vėjo jėgainės jūroje;a wind farm in the distance;0.0;0.0;0.0;0.84500045;0.85066283;0.84782219;0.15832785;0.73109514
