Image Name;Original Caption;Generated Caption;BLEU;METEOR;ROGUE;BERTscore Precision;BERTscore Recall;BERTscore F1;SentenceBERT_MRL;SentenceBERT_MPNET
0001.jpg;Rankoje laikomi čekiai;Receipts in hand.;0.0;0.0;0.0;0.81852484;0.79379934;0.80597246;0.25103372;0.85563451
0002.jpg;Vyras neša vėliavą;Flag of israel;0.0;0.0;0.0;0.80862379;0.7922523;0.80035436;0.29591286;0.57323498
0003.jpg;Du kareiviai stovintys su vėliava;Soldiers with flag.;0.0;0.0;0.0;0.85266185;0.84453094;0.84857696;0.30901015;0.89358383
0004.jpg;Minia protestuojančių žmonių laikančių plakatus;Protestors rallying for slow down.;0.0;0.0;0.0;0.85054797;0.81568414;0.83275133;0.34133735;0.77815187
0005.jpg;Ant stalo padėtos kodekso knygos;Books on table.;0.0;0.0;0.0;0.82508403;0.76711601;0.79504478;0.26430434;0.77652639
0006.jpg;Ranka virš čekių;Hand holding receipts.;0.0;0.0;0.0;0.82911706;0.83475542;0.83192664;0.16269842;0.74320823
0007.jpg;Vyras tikrinasi regėjimą;Man wearing white blindfold.;0.0;0.0;0.0;0.84008723;0.81597447;0.82785529;-0.0432015;0.47139871
0008.jpg;Daugiabučio namo renovacija;Construction in progress.;0.0;0.0;0.0;0.84778726;0.80437624;0.82551146;-0.039666;0.57420588
0009.jpg;Lietuvos pašto dėžutė ant sienos;Yellow mailbox on pole.;0.0;0.0;0.0;0.83147728;0.82801557;0.82974285;0.02685285;0.59466642
0010.jpg;Krovininis laivas plaukiantis į uostą;Large cargo ship in water.;0.0;0.0;0.0;0.85162473;0.82147479;0.83627808;0.24640426;0.82171023
0011.jpg;Pervažas stebi išmaniosios vaizdo sistemos;Traffic light with sign.;0.0;0.0;0.0;0.83857036;0.77085215;0.80328661;-0.01067963;0.28572553
0012.jpg;Prekių vežimėlis prekybos centre;Hand on shopping cart handle.;0.0;0.0;0.0;0.81810534;0.79801989;0.8079378;0.09445819;0.60526145
0013.jpg;Tiltu einantys žmonės ir esantys šalia jo;People walking on bridge.;0.0;0.0;0.0;0.86755776;0.86082768;0.86417967;0.30567187;0.87639129
0014.jpg;Vėjo jėgainės jūroje;Windmills in the distance.;0.0;0.0;0.0;0.83290744;0.84258282;0.83771718;0.1612433;0.64547533
0015.jpg;Pinigų banknotai;Euro 20 euros;0.0;0.0;0.0;0.80835384;0.79181975;0.80000138;0.03127839;0.50750679
0016.jpg;Indai pilni persikų;Peaches in hand and bowls.;0.0;0.0;0.0;0.82713735;0.83339667;0.83025521;0.23353946;0.75545067
0017.jpg;Traktorius dirba laukuose;Farming equipment in field.;0.0;0.0;0.0;0.85680103;0.85621881;0.8565098;0.17341369;0.78741246
0018.jpg;Kombainas dirba laukuose;Bird flying over field.;0.0;0.0;0.0;0.83652329;0.84921706;0.84282237;-0.06707887;0.3241761
0019.jpg;Žmogus rankose nešantis įvairių daržovių krepšį;Fresh vegetables in basket.;0.0;0.0;0.0;0.88930285;0.85621566;0.8724457;0.14364924;0.6954062
0020.jpg;Virtuvė prieš ir po remonto;Before and after kitchen remodel.;0.0;0.0;0.0;0.86850351;0.87197226;0.87023443;0.56368923;0.90490097
