Image Name;Original Caption;Generated Caption;BLEU;METEOR;ROGUE;BERTscore Precision;BERTscore Recall;BERTscore F1;SentenceBERT_MRL;SentenceBERT_MPNET
0001.jpg;Rankoje laikomi čekiai;Hand holding a pile of receipts against a dark background;0.0;0.0;0.0;0.82123464;0.82195568;0.82159501;0.18199088;0.70564556
0002.jpg;Vyras neša vėliavą;Man holding Hungarian flag at outdoor gathering;0.0;0.0;0.0;0.84406173;0.86005676;0.8519842;0.20100558;0.72522509
0003.jpg;Du kareiviai stovintys su vėliava;Soldiers in camouflage hold flags on a military field;0.0;0.0;0.0;0.82550406;0.84454757;0.83491731;0.25052392;0.8357355
0004.jpg;Minia protestuojančių žmonių laikančių plakatus;Protesters hold signs criticizing culture ministry demanding change;0.0;0.0;0.0;0.82168949;0.8367275;0.82914037;0.26321489;0.71766609
0005.jpg;Ant stalo padėtos kodekso knygos;Red cap with coat of arms beside stack of legal codebooks;0.0;0.0;0.0;0.83544642;0.84879905;0.8420698;0.3468253;0.68568277
0006.jpg;Ranka virš čekių;Hands sorting a pile of receipts on a dark surface;0.0;0.0;0.0;0.83101702;0.83864921;0.83481568;0.37444413;0.58150768
0007.jpg;Vyras tikrinasi regėjimą;Man wearing white eye patch hand adjusting it;0.0;0.0;0.0;0.82502198;0.82855457;0.82678449;0.04253777;0.70641571
0008.jpg;Daugiabučio namo renovacija;Building renovation with scaffolding and yellow leaves;0.0;0.0;0.0;0.83238721;0.82956201;0.83097225;0.24624866;0.67806536
0009.jpg;Lietuvos pašto dėžutė ant sienos;Yellow Lithuanian postbox mounted on black wall;0.0;0.0;0.0;0.85456055;0.86309469;0.85880643;0.32120335;0.86320937
0010.jpg;Krovininis laivas plaukiantis į uostą;MSC container ship navigates harbor channel with tugboat assistance;0.0;0.0;0.0;0.83256745;0.83983004;0.83618301;0.22464713;0.68965036
0011.jpg;Pervažas stebi išmaniosios vaizdo sistemos;Road sign warns of video surveillance by cameras;0.0;0.0;0.0;0.85251343;0.84230751;0.8473798;0.1464141;0.6248278
0012.jpg;Prekių vežimėlis prekybos centre;Shopping cart in supermarket aisle hand gripping handle;0.0;0.0;0.0;0.8277294;0.8507573;0.83908534;0.14997134;0.66367573
0013.jpg;Tiltu einantys žmonės ir esantys šalia jo;People walk on a bridge over a river with green park and modern buildings in background;0.0;0.0;0.0;0.84200799;0.85794175;0.84990019;0.1954664;0.77911729
0014.jpg;Vėjo jėgainės jūroje;Wind turbines at sea viewed through coastal grass;0.0;0.0;0.0;0.84073126;0.85443014;0.84752536;0.27492961;0.86258322
0015.jpg;Pinigų banknotai;Euro banknotes 10 and 20 denominations in focus;0.0;0.0;0.0;0.81894207;0.8676905;0.84261179;0.30678806;0.64814168
0016.jpg;Indai pilni persikų;Fresh peaches in hand and colorful bowls on grass;0.0;0.0;0.0;0.82063699;0.82284093;0.82173747;0.1931186;0.77649039
0017.jpg;Traktorius dirba laukuose;Tractor pulling sprayer across lush green field at dusk;0.0;0.0;0.0;0.84385407;0.87666786;0.85994804;0.38315746;0.76652312
0018.jpg;Kombainas dirba laukuose;Harvester cuts wheat as bird soars overhead under cloudy sky;0.0;0.0;0.0;0.81371331;0.86059576;0.8364982;0.05885373;0.55260855
0019.jpg;Žmogus rankose nešantis įvairių daržovių krepšį;Fresh vegetables in a basket held by a person;0.0;0.0;0.0;0.86315078;0.8538084;0.85845411;0.13161695;0.87515938
0020.jpg;Virtuvė prieš ir po remonto;Before and after kitchen renovation modern bright and minimalist transformation;0.0;0.0;0.0;0.84145474;0.86561882;0.85336578;0.37724268;0.83349842
0021.jpg;Kondensatas susidaręs prie lango;Raindrops on windowpane succulent in teal pot on sill;0.0;0.0;0.0;0.8205775;0.83792728;0.8291617;0.15094812;0.59879982
0022.jpg;Maža mergaitė sėdinti ant grindų;Little girl in pink pajamas watches TV on wooden floor;0.0;0.0;0.0;0.84857124;0.86197305;0.8552196;0.19472617;0.64755094
