Image Name;Original Caption;Generated Caption;BLEU;METEOR;ROGUE;BERTscore Precision;BERTscore Recall;BERTscore F1;SentenceBERT_MRL;SentenceBERT_MPNET
0001.jpg;Rankoje laikomi čekiai;A hand holding several receipts in a dimly lit room.;0.0;0.0;0.0;0.8177458;0.81208718;0.81490666;0.13393214;0.64353758
0002.jpg;Vyras neša vėliavą;People holding a flag with green, white, and red colors.;0.0;0.0;0.13333333;0.8372668;0.85798532;0.84749943;0.12986389;0.72111124
0003.jpg;Du kareiviai stovintys su vėliava;Soldiers with flag and military vehicles in a field.;0.0;0.0;0.0;0.8447367;0.84559232;0.84516424;0.30119792;0.75902379
0004.jpg;Minia protestuojančių žmonių laikančių plakatus;Protesters hold signs with messages in Lithuanian and English.;0.0;0.0;0.0;0.82838863;0.84513563;0.83667833;0.32154432;0.81528246
0005.jpg;Ant stalo padėtos kodekso knygos;Books on a desk with a red academic cap.;0.0;0.0;0.0;0.83363533;0.83763278;0.83562928;0.22011077;0.69161475
0006.jpg;Ranka virš čekių;Counting receipts in hand, organized and dated.;0.0;0.0;0.0;0.83788127;0.83360171;0.83573598;0.18141168;0.54080242
0007.jpg;Vyras tikrinasi regėjimą;Man using a white facial cleansing brush on his face.;0.0;0.0;0.0;0.83335483;0.84600204;0.83963084;0.05923428;0.43414649
0008.jpg;Daugiabučio namo renovacija;Construction worker on scaffolding with banners.;0.0;0.0;0.0;0.83625162;0.80666119;0.82118994;0.07150356;0.24516466
0009.jpg;Lietuvos pašto dėžutė ant sienos;"Yellow mailbox with ""Lietuvos Paštas"" logo on a street.";0.0;0.0;0.23529412;0.85003537;0.87801605;0.86379915;0.34749508;0.70790237
0010.jpg;Krovininis laivas plaukiantis į uostą;Cargo ship navigating through a harbor entrance.;0.0;0.0;0.0;0.85765922;0.84408015;0.85081553;0.22050658;0.81089652
0011.jpg;Pervažas stebi išmaniosios vaizdo sistemos;"""First surveillance camera in the area.""";0.0;0.0;0.0;0.84106576;0.82709074;0.83401972;0.05769008;0.67981064
0012.jpg;Prekių vežimėlis prekybos centre;Shopping in a grocery store aisle with a cart.;0.0;0.0;0.0;0.83995491;0.84048182;0.84021831;0.12978677;0.69285792
0013.jpg;Tiltu einantys žmonės ir esantys šalia jo;People enjoying a sunny day by the river.;0.0;0.0;0.0;0.85095274;0.84824145;0.84959495;0.43459171;0.56261569
0014.jpg;Vėjo jėgainės jūroje;Wheat field with wind turbines in the background.;0.0;0.0;0.0;0.83654308;0.84927803;0.84286249;0.18800262;0.61135882
0015.jpg;Pinigų banknotai;Close-up of various Euro banknotes in different denominations.;0.0;0.0;0.0;0.84026456;0.86545193;0.85267234;0.34079412;0.71063495
