Image Name;Original Caption;Generated Caption;BLEU;METEOR;ROGUE;BERTscore Precision;BERTscore Recall;BERTscore F1;SentenceBERT_MRL;SentenceBERT_MPNET
0001.jpg;Rankoje laikomi čekiai;Hand holding multiple receipts with various details.;0.0;0.0;0.0;0.83366418;0.82919735;0.83142477;0.15286648;0.76388973
0002.jpg;Vyras neša vėliavą;People holding a flag in front of a building.;0.0;0.0;0.14285714;0.85022497;0.85997218;0.85507077;0.11749297;0.69720602
0003.jpg;Du kareiviai stovintys su vėliava;Soldiers holding a green flag with a white cross and emblem.;0.0;0.0;0.0;0.83940804;0.85271144;0.84600747;0.25156528;0.80318105
0004.jpg;Minia protestuojančių žmonių laikančių plakatus;Protesters hold signs with messages in various languages.;0.0;0.0;0.0;0.84402889;0.84409195;0.84406042;0.26160437;0.84556657
0005.jpg;Ant stalo padėtos kodekso knygos;Books with a red cloth and emblem on a desk.;0.0;0.0;0.0;0.84356022;0.84402549;0.84379274;0.26147938;0.7312783
0006.jpg;Ranka virš čekių;Hand holding a stack of receipts on a dark surface.;0.0;0.0;0.0;0.83620727;0.83914155;0.83767188;0.29460099;0.71011037
0007.jpg;Vyras tikrinasi regėjimą;A man holding a white spoon near his face.;0.0;0.0;0.0;0.82717782;0.82885337;0.82801473;-0.03104191;0.45955145
0008.jpg;Daugiabučio namo renovacija;"Construction site with scaffolding and banners reading ""CAROL"" and ""www.carol.it"".";0.0;0.0;0.0;0.81379068;0.81877226;0.81627393;-0.00119943;0.41883713
0009.jpg;Lietuvos pašto dėžutė ant sienos;"Yellow mailbox with ""Lietuvos Paštas"" on it.";0.0;0.0;0.26666667;0.86394954;0.87568021;0.86977535;0.37577292;0.76733804
0010.jpg;Krovininis laivas plaukiantis į uostą;Large cargo ship navigating through a harbor with industrial buildings in the background.;0.0;0.0;0.0;0.84785807;0.85158986;0.84971994;0.21684149;0.77021539
0011.jpg;Pervažas stebi išmaniosios vaizdo sistemos;Traffic sign warning about a speed camera ahead.;0.0;0.0;0.0;0.82519627;0.82096714;0.82307625;0.06044184;0.50479496
0012.jpg;Prekių vežimėlis prekybos centre;Shopping cart handle in a grocery store aisle.;0.0;0.0;0.0;0.83154023;0.83608824;0.83380806;0.13605194;0.69095945
0013.jpg;Tiltu einantys žmonės ir esantys šalia jo;People walking on a bridge over a river.;0.0;0.0;0.0;0.85641158;0.86168021;0.85903782;0.29403222;0.83655012
0014.jpg;Vėjo jėgainės jūroje;Wind turbines stand tall against a clear blue sky.;0.0;0.0;0.0;0.83215404;0.84754765;0.83978033;0.12972362;0.69843781
0015.jpg;Pinigų banknotai;Various denominations of Euro banknotes scattered together.;0.0;0.0;0.0;0.83820647;0.86310172;0.85047191;0.31150192;0.69653004
0016.jpg;Indai pilni persikų;Hand holding a peach next to bowls of peaches.;0.0;0.0;0.0;0.82088292;0.8060872;0.81341785;0.29682595;0.70069003
0017.jpg;Traktorius dirba laukuose;Tractor spraying field with agricultural equipment.;0.0;0.0;0.0;0.86531579;0.87110364;0.86820012;0.32823062;0.71987498
0018.jpg;Kombainas dirba laukuose;CLAAS harvester working in a field with a bird flying.;0.0;0.0;0.0;0.82993412;0.85595036;0.84274149;0.08944014;0.63317418
0019.jpg;Žmogus rankose nešantis įvairių daržovių krepšį;Fresh vegetables in a basket, held by a person outdoors.;0.0;0.0;0.0;0.87745333;0.88055587;0.87900186;0.10995916;0.88004196
0020.jpg;Virtuvė prieš ir po remonto;"""Two different kitchen designs side by side.""";0.0;0.0;0.0;0.83730602;0.83818185;0.8377437;0.12241212;0.66956383
0021.jpg;Kondensatas susidaręs prie lango;Raindrops on a window with a potted plant nearby.;0.0;0.0;0.0;0.83000249;0.83684325;0.83340883;0.17423669;0.72113144
0022.jpg;Maža mergaitė sėdinti ant grindų;A young child watches TV in a cozy living room.;0.0;0.0;0.11764706;0.8603847;0.86924267;0.86479098;0.01876819;0.46151382
0023.jpg;Kompostuojamos atliekos angare;Large pile of dirt under a metal roof structure.;0.0;0.0;0.0;0.81838012;0.78799129;0.80289829;0.05895514;0.39660466
0024.jpg;Sodo komposto dėžė;Old green bin filled with potatoes and soil.;0.0;0.0;0.0;0.84769464;0.85929763;0.85345668;0.13801698;0.70586157
0025.jpg;Šiukšliavežė su šiukšlėmis ir darbininku;Garbage worker emptying trash into a truck.;0.0;0.0;0.0;0.86119235;0.83857918;0.84973538;0.17793274;0.70372564
0026.jpg;Daug vikšrų;Black caterpillars on a web and plant.;0.0;0.0;0.0;0.80137706;0.8040328;0.80270272;0.04906329;0.47128233
0027.jpg;Daug vikšrų;Black caterpillars on a web with green moss.;0.0;0.0;0.0;0.80590641;0.80645233;0.80617929;-0.02028149;0.50924867
0028.jpg;Antrankiais surakintas žmogus;Person in handcuffs holding a black glove.;0.0;0.0;0.0;0.81184208;0.77817571;0.79465246;0.168531;0.36199802
0029.jpg;Naftos terminalas Rusijoje;Industrial tanks near a river with a city and bridge in the background.;0.0;0.0;0.0;0.83909494;0.83893561;0.83901531;0.10850126;0.47460669
0030.jpg;Vyras laikantis automobilio ratą;Mechanic changing tire on red car in garage.;0.0;0.0;0.0;0.83223665;0.82884741;0.83053851;0.35660458;0.58762634
0031.jpg;Aukso luitai ir žmogaus pirštas;Gold bars and smartphone showing a stock market graph.;0.0;0.0;0.0;0.8574363;0.85282654;0.85512525;0.17590633;0.43272579
0032.jpg;Moksleiviai sėdintys klasėje;Students sitting in a classroom, facing the front.;0.0;0.0;0.0;0.88032818;0.88764703;0.88397247;0.4770107;0.91781145
0033.jpg;Mokytoja stovinti prie išmanios lentos;Teacher presenting in front of students in a classroom.;0.0;0.0;0.0;0.87975824;0.87652951;0.87814093;0.21512572;0.78904516
0034.jpg;Vaistai ir pinigai;Financial crisis, pills, calculator, and currency notes.;0.0;0.0;0.0;0.84015512;0.82835329;0.83421248;0.20223677;0.6616385
0035.jpg;Nobelio prizas skiriamas labiausiai nusipelniusiems mokslininkams;Gold medallion of Alfred Nobel with birth and death years.;0.0;0.0;0.0;0.82814693;0.81305933;0.82053375;0.22572364;0.53820997
0036.jpg;Žemė ir skriejantis asteroidas;Asteroid approaching Earth in space.;0.0;0.0;0.0;0.85839319;0.83971852;0.84895319;0.42116475;0.91040605
0037.jpg;Žemė ir skriejantis asteroidas;Asteroid approaching Earth amidst swirling clouds.;0.0;0.0;0.0;0.84691429;0.85496104;0.85091865;0.37938911;0.85356224
0038.jpg;Palydovas kosmose;Satellite in orbit against a cloudy sky.;0.0;0.0;0.0;0.83108366;0.82752383;0.82929993;0.28322113;0.65324003
0039.jpg;Blogas kvapas;Woman blowing a kiss with her hand.;0.0;0.0;0.0;0.80330807;0.80352151;0.80341476;0.13820159;0.1890126
0040.jpg;Naujagimius ligoninėje prižiūri seselė;Nurses caring for newborns in hospital incubators.;0.0;0.0;0.0;0.86191046;0.8653301;0.86361694;0.31197077;0.90967792
0041.jpg;Zebras;Zebra standing in front of black and white striped background.;0.0;0.26315789;0.18181818;0.78165936;0.83476657;0.80734056;0.63738912;0.82359004
0042.jpg;Rankos pirštų nagai;Clean, well-manicured nails against a neutral background.;0.0;0.0;0.0;0.83132058;0.8272745;0.8292926;0.13989933;0.58215261
0043.jpg;Daug radioteleskopų;Large satellite dishes in a desert landscape under a clear blue sky.;0.0;0.0;0.0;0.81516349;0.83124721;0.82312673;0.07191792;0.60210836
0044.jpg;Du šernai pievoje;Two wild boars grazing in a grassy field.;0.0;0.0;0.0;0.81295621;0.80820465;0.81057346;0.16984829;0.33414692
0045.jpg;Pomidorai ir bulvės;Fresh tomatoes and potatoes at the market.;0.0;0.0;0.0;0.84381509;0.83527988;0.83952576;0.18437192;0.77334994
0046.jpg;Du vilkai miške;Two wolves standing in a forest.;0.0;0.0;0.0;0.84547019;0.84262604;0.8440457;0.24402714;0.58103919
0047.jpg;Vilkas miške prie medžio;A lone wolf stands in a lush forest.;0.0;0.0;0.0;0.8475877;0.83882654;0.84318435;0.18734574;0.82645607
0048.jpg;Rudasis lokys miške;A brown bear stands in a grassy area with trees in the background.;0.0;0.0;0.0;0.82583237;0.82708365;0.82645756;0.24923375;0.54110491
0049.jpg;Skrendančių paukščių būrys;Six geese flying in formation against a cloudy sky.;0.0;0.0;0.0;0.84227234;0.8441363;0.84320325;0.09501639;0.79036969
0050.jpg;Žmogus miške pjauna grybą;A person cutting a mushroom with a knife.;0.0;0.0;0.0;0.81605184;0.80287278;0.80940866;0.17886984;0.5784992
0051.jpg;Angis ant kibiro;Brown snake coiled inside a dirty, graffiti-marked container.;0.0;0.0;0.0;0.78227675;0.79949689;0.79079312;0.02756946;0.41389322
0052.jpg;Sužymėtos sraigės;Snails with numbered tags on their shells.;0.0;0.0;0.0;0.83227485;0.84459013;0.83838725;0.20063926;0.46227047
0053.jpg;Žmogus laužiantis šokoladą;A hand holding a partially broken chocolate bar.;0.0;0.0;0.0;0.83580011;0.83348984;0.83464336;0.25928664;0.77348101
